sales,profit,shipping_cost,unit_price,quantity,discount,heavy_discount,heavy_discount_regions,non_profitable,non_profitable_regions,more_qty,more_qty_regions,category_Furniture,category_Office Supplies,category_Technology
617.55,172.8,181.87,123.50999999999999,5,0.0,0,0,0,0,1,1,1,0,0
646.4988,-13.981200000000001,181.61,161.6247,4,0.07,0,0,1,0,1,1,1,0,0
890.4285,114.7785,181.55,178.0857,5,0.07,0,0,0,0,1,1,0,0,1
1229.904,286.97400000000005,181.49,409.968,3,0.1,0,0,0,0,1,1,1,0,0
1321.92,32.99999999999996,181.116,220.32000000000002,6,0.2,0,0,0,0,1,1,1,0,0
630.15,31.500000000000004,181.05,126.03,5,0.0,0,0,0,0,1,1,1,0,0
36.784,10.5754,1.96,18.392,2,0.2,0,0,0,0,0,1,0,0,1
10.29,0.72,1.7,10.29,1,0.0,0,0,0,0,0,0,0,1,0
1461.6999999999998,233.8,180.522,292.34,5,0.0,0,0,0,0,1,1,1,0,0
1167.1680000000001,-204.31199999999998,180.502,194.52800000000002,6,0.2,0,0,1,0,1,1,1,0,0
966.4,115.92,180.382,241.6,4,0.0,0,0,0,0,1,1,1,0,0
528.009,-72.441,180.33,105.6018,5,0.27,0,0,1,0,1,1,1,0,0
18.92,7.378800000000002,1.45,4.73,4,0.0,0,0,0,0,1,1,1,0,0
1125.6,379.8199999999999,180.272,160.79999999999998,7,0.2,0,0,0,0,1,1,1,0,0
1034.94,248.33999999999997,180.013,344.98,3,0.0,0,0,0,0,1,1,0,1,0
775.56576,83.88575999999999,180.012,96.94572,8,0.002,0,0,0,0,1,1,0,0,1
17.05,8.184000000000001,1.41,3.41,5,0.0,0,0,0,0,1,1,0,1,0
439.68,153.84,179.84,54.96,8,0.0,0,0,0,0,1,1,0,1,0
16.448,5.551199999999998,1.37,8.224,2,0.2,0,0,0,0,0,1,0,1,0
1138.8300000000002,187.52999999999992,179.69,227.76600000000002,5,0.15,0,0,0,0,1,1,0,0,1
1455.1200000000001,116.39999999999999,179.62,363.78000000000003,4,0.0,0,0,0,0,1,1,1,0,0
676.0304999999998,151.06050000000005,179.62,225.34349999999995,3,0.15,0,0,0,0,1,1,0,0,1
19.68,6.494399999999999,1.37,3.28,6,0.0,0,0,0,0,1,1,0,1,0
2.97,-0.6435000000000002,1.1400000000000001,2.97,1,0.4,1,0,1,0,0,1,0,0,1
1215.3600000000001,413.04,178.88,151.92000000000002,8,0.0,0,0,0,0,1,1,0,0,1
1649.2140000000002,36.623999999999995,178.71,235.60200000000003,7,0.1,0,0,0,0,1,1,0,0,1
373.08,100.73160000000001,36.51,62.18,6,0.0,0,0,0,0,1,1,0,1,0
1264.466,301.466,178.371,252.89319999999998,5,0.002,0,0,0,0,1,1,0,0,1
1121.6721599999996,20.152160000000002,178.321,160.23887999999994,7,0.002,0,0,0,0,1,1,0,0,1
521.1840000000001,-260.616,178.3,260.59200000000004,2,0.6,1,1,1,1,0,0,0,0,1
511.56000000000006,168.71999999999997,178.20999999999998,85.26,6,0.0,0,0,0,0,1,1,0,1,0
1458.96,495.84000000000003,177.92,182.37,8,0.0,0,0,0,0,1,1,1,0,0
378.0,136.07999999999998,31.54,189.0,2,0.0,0,0,0,0,0,1,0,1,0
641.97,38.43,177.72,91.71000000000001,7,0.0,0,0,0,0,1,1,1,0,0
1336.4399999999998,387.56759999999986,28.95,95.46,14,0.0,0,0,0,0,1,1,1,0,0
99.98,7.9983999999999895,22.93,49.99,2,0.0,0,0,0,0,0,1,0,0,1
556.704,-306.21599999999995,177.36,278.352,2,0.4,1,0,1,0,0,1,1,0,0
196.8,31.200000000000003,18.7,19.68,10,0.0,0,0,0,0,1,0,0,1,0
54.72,16.32,12.43,13.68,4,0.0,0,0,0,0,1,0,0,1,0
795.6,190.92,177.153,132.6,6,0.0,0,0,0,0,1,1,0,1,0
149.95,41.986000000000004,11.99,29.99,5,0.0,0,0,0,0,1,1,0,0,1
757.0800000000002,302.73,177.07,151.41600000000003,5,0.1,0,0,0,0,1,1,0,0,1
37.68,16.955999999999996,7.64,6.28,6,0.0,0,0,0,0,1,1,0,1,0
701.47424,300.75424000000004,177.044,175.36856,4,0.002,0,0,0,0,1,1,0,0,1
467.0399999999998,0.0,176.878,66.71999999999997,7,0.0,0,0,0,0,1,1,0,0,1
44.22,7.92,4.72,22.11,2,0.0,0,0,0,0,0,0,0,1,0
15.008000000000003,1.5008,2.21,7.504000000000001,2,0.2,0,0,0,0,0,1,1,0,0
753.8879999999999,103.60800000000003,176.206,251.29599999999996,3,0.2,0,0,0,0,1,1,1,0,0
1002.6000000000001,451.0799999999999,176.19,167.10000000000002,6,0.0,0,0,0,0,1,1,0,0,1
764.9280000000001,-306.01200000000006,176.178,254.97600000000003,3,0.4,1,0,1,0,1,1,0,0,1
1199.76,479.88,176.12,299.94,4,0.0,0,0,0,0,1,1,0,0,1
16.9,5.0699999999999985,2.13,8.45,2,0.0,0,0,0,0,0,1,0,1,0
1285.4399999999998,449.88,176.01,321.35999999999996,4,0.0,0,0,0,0,1,1,0,0,1
755.73,243.48,175.98,151.14600000000002,5,0.1,0,0,0,0,1,1,1,0,0
927.72,259.74,175.94,309.24,3,0.0,0,0,0,0,1,1,0,0,1
525.4799999999999,120.84,175.74,175.15999999999997,3,0.0,0,0,0,0,1,1,0,0,1
861.6000000000001,198.15,175.7,172.32000000000002,5,0.0,0,0,0,0,1,1,0,0,1
803.5200000000001,369.54,175.48,267.84000000000003,3,0.0,0,0,0,0,1,1,0,0,1
714.15,-28.590000000000003,175.43,357.075,2,0.25,0,0,1,0,0,1,1,0,0
766.9499999999999,-352.79999999999995,175.41,153.39,5,0.5,1,0,1,0,1,1,0,1,0
1062.534,-175.02600000000004,175.36,265.6335,4,0.15,0,0,1,0,1,1,0,0,1
40.74,0.4073999999999991,2.04,13.58,3,0.0,0,0,0,0,1,1,0,1,0
14.399999999999999,7.056,2.0,2.88,5,0.0,0,0,0,0,1,1,0,1,0
390.96,38.88,174.89,43.44,9,0.0,0,0,0,0,1,1,0,0,1
570.9,239.69999999999996,174.853,114.17999999999999,5,0.0,0,0,0,0,1,1,1,0,0
1523.4669599999997,241.14695999999998,174.797,253.91115999999997,6,0.002,0,0,0,0,1,1,0,0,1
976.0800000000002,448.9200000000001,174.678,162.68000000000004,6,0.0,0,0,0,0,1,1,0,0,1
529.74,117.71999999999997,174.41,176.58,3,0.1,0,0,0,0,1,1,1,0,0
17.61,8.4528,1.9300000000000002,5.87,3,0.0,0,0,0,0,1,1,0,1,0
976.08,292.79999999999995,173.83,244.02,4,0.0,0,0,0,0,1,0,0,0,1
761.7334799999999,120.57347999999999,173.682,253.91115999999997,3,0.002,0,0,0,0,1,1,0,0,1
522.48,172.4,173.645,130.62,4,0.0,0,0,0,0,1,1,1,0,0
956.8799999999999,315.71999999999997,173.24,79.74,12,0.0,0,0,0,0,1,1,0,0,1
55.5,9.989999999999995,1.82,27.75,2,0.0,0,0,0,0,0,1,0,1,0
409.08,110.4,173.13,68.17999999999999,6,0.0,0,0,0,0,1,1,0,0,1
29.97,0.29969999999999963,1.79,9.99,3,0.0,0,0,0,0,1,1,0,0,1
1508.04,437.28,173.02,377.01,4,0.0,0,0,0,0,1,1,0,0,1
1347.57,444.57000000000005,173.01,192.51,7,0.0,0,0,0,0,1,1,0,0,1
17.64,8.6436,1.25,5.88,3,0.0,0,0,0,0,1,1,0,1,0
586.0799999999999,87.84,172.82,73.25999999999999,8,0.0,0,0,0,0,1,1,0,0,1
791.9329599999999,236.41296000000003,172.693,113.13327999999998,7,0.002,0,0,0,0,1,1,0,0,1
508.67999999999995,214.74,172.69,84.77999999999999,6,0.1,0,0,0,0,1,1,1,0,0
1266.96,139.32,172.64,316.74,4,0.0,0,0,0,0,1,1,0,0,1
1123.9560000000001,124.83599999999996,172.48,280.98900000000003,4,0.1,0,0,0,0,1,1,0,0,1
968.3999999999999,406.56000000000006,172.29,121.04999999999998,8,0.0,0,0,0,0,1,1,1,0,0
782.28,391.14,172.29,391.14,2,0.0,0,0,0,0,0,1,1,0,0
840.1500000000001,100.8,172.19,168.03000000000003,5,0.0,0,0,0,0,1,1,1,0,0
1025.52,389.52,172.16,128.19,8,0.0,0,0,0,0,1,1,1,0,0
1184.0272,472.1272,172.128,236.80544,5,0.002,0,0,0,0,1,1,0,0,1
209.88,35.67959999999998,34.48,69.96,3,0.0,0,0,0,0,1,1,1,0,0
1327.347,221.06700000000006,171.99,189.621,7,0.1,0,0,0,0,1,1,0,1,0
563.9039999999999,-263.19599999999997,171.98,281.95199999999994,2,0.4,1,0,1,0,0,1,1,0,0
1207.0800000000002,36.12,171.96,301.77000000000004,4,0.0,0,0,0,0,1,1,0,0,1
1136.4300000000003,420.39,171.89,378.8100000000001,3,0.0,0,0,0,0,1,1,0,0,1
698.64,209.52,171.74,174.66,4,0.0,0,0,0,0,1,0,0,0,1
116.312,23.262400000000003,21.6,16.616,7,0.2,0,0,0,0,1,1,0,0,1
82.656,30.996000000000002,8.15,9.184000000000001,9,0.2,0,0,0,0,1,1,0,1,0
49.536,17.3376,7.99,16.512,3,0.2,0,0,0,0,1,1,0,1,0
776.25,225.09,170.99,258.75,3,0.0,0,0,0,0,1,1,0,0,1
1599.156,37.476,170.95,266.526,6,0.15,0,0,0,0,1,1,0,0,1
1224.8999999999999,318.4200000000001,170.85,204.14999999999998,6,0.0,0,0,0,0,1,1,0,1,0
858.06,248.64,170.77,122.58,7,0.0,0,0,0,0,1,1,1,0,0
758.9789999999999,44.079,170.366,252.99299999999997,3,0.002,0,0,0,0,1,1,0,0,1
900.72,45.0,170.36,150.12,6,0.0,0,0,0,0,1,1,0,0,1
1112.6970000000001,259.587,170.12,370.89900000000006,3,0.1,0,0,0,0,1,1,1,0,0
454.95000000000005,190.95,169.8,90.99000000000001,5,0.0,0,0,0,0,1,1,0,1,0
346.28999999999996,55.23,169.71,49.46999999999999,7,0.0,0,0,0,0,1,1,0,1,0
688.95,55.05,169.69,137.79000000000002,5,0.0,0,0,0,0,1,1,0,1,0
1312.64,377.34,169.684,262.528,5,0.2,0,0,0,0,1,1,1,0,0
50.96,25.48,6.12,7.28,7,0.0,0,0,0,0,1,1,0,1,0
1448.1600000000003,318.5,169.216,206.88000000000005,7,0.0,0,0,0,0,1,1,0,1,0
1060.4399999999998,360.48,169.2,265.10999999999996,4,0.0,0,0,0,0,1,1,0,0,1
1115.3700000000001,178.2,169.12,123.93,9,0.0,0,0,0,0,1,1,0,0,1
23.987999999999996,-15.991999999999999,1.78,11.993999999999998,2,0.4,1,0,1,0,0,1,0,0,1
616.44,265.02,169.09,308.22,2,0.0,0,0,0,0,0,1,0,0,1
1071.8400000000001,310.79999999999995,169.05,267.96000000000004,4,0.0,0,0,0,0,1,1,0,0,1
1136.6639999999998,-284.256,169.00799999999998,189.44399999999996,6,0.4,1,0,1,0,1,1,1,0,0
1375.6,55.0,168.81400000000002,275.12,5,0.0,0,0,0,0,1,1,1,0,0
1607.2020000000002,124.90199999999999,168.49,178.57800000000003,9,0.1,0,0,0,0,1,1,0,1,0
1333.44,146.64000000000001,167.89,166.68,8,0.0,0,0,0,0,1,1,1,0,0
552.501,110.42099999999999,167.78,184.167,3,0.1,0,0,0,0,1,1,0,1,0
1181.0324999999998,138.83249999999992,167.74,236.20649999999995,5,0.15000000000000002,0,0,0,0,1,1,0,1,0
788.22,102.42,167.66,262.74,3,0.0,0,0,0,0,1,1,0,0,1
810.1500000000001,24.3,167.11,162.03000000000003,5,0.0,0,0,0,0,1,1,1,0,0
687.852,213.97199999999998,166.98,171.963,4,0.1,0,0,0,0,1,1,0,0,1
1.9639999999999995,-3.2406000000000006,1.12,0.9819999999999998,2,0.8,1,0,1,0,0,1,0,1,0
1241.28,434.40000000000003,166.93,310.32,4,0.0,0,0,0,0,1,1,0,1,0
960.0,57.599999999999994,166.89,120.0,8,0.0,0,0,0,0,1,1,0,0,1
230.28000000000003,23.02799999999999,34.42,76.76,3,0.2,0,0,0,0,1,1,1,0,0
918.4590000000001,21.518999999999977,166.56,102.051,9,0.15,0,0,0,0,1,1,0,0,1
799.2719999999999,9.342000000000013,166.45,266.424,3,0.15,0,0,0,0,1,1,0,0,1
1299.684,-15.515999999999991,166.39,162.4605,8,0.15,0,0,1,0,1,1,0,0,1
81.94,20.485,9.11,81.94,1,0.0,0,0,0,0,0,1,1,0,0
1052.1599999999999,0.0,166.26,350.71999999999997,3,0.0,0,0,0,0,1,1,0,1,0
509.1600000000001,91.62,166.24,254.58000000000004,2,0.0,0,1,0,1,0,0,0,0,1
766.5246,288.4446,166.24,383.2623,2,0.07,0,0,0,0,0,1,1,0,0
395.44752,177.44752000000003,165.709,98.86188,4,0.002,0,0,0,0,1,1,0,0,1
730.3199999999999,175.2,165.5,91.28999999999999,8,0.0,0,0,0,0,1,1,0,0,1
1243.98,534.78,165.47,207.33,6,0.0,0,0,0,0,1,1,0,1,0
31.08,8.3916,2.74,7.77,4,0.0,0,0,0,0,1,1,0,1,0
1182.6,106.32,165.3,295.65,4,0.0,0,0,0,0,1,1,0,0,1
5.96,1.6688,1.56,2.98,2,0.0,0,0,0,0,0,1,0,1,0
18.288,5.714999999999999,1.54,3.048,6,0.2,0,0,0,0,1,1,0,1,0
724.8,333.36,164.79,362.4,2,0.0,0,0,0,0,0,1,1,0,0
1289.5658999999998,263.2959,164.71,184.22369999999998,7,0.07,0,0,0,0,1,1,1,0,0
1015.9199999999998,-24.029999999999973,164.68,203.18399999999997,5,0.15,0,0,1,0,1,1,0,0,1
726.78,319.74,164.64,363.39,2,0.0,0,0,0,0,0,1,1,0,0
1388.94,208.32,164.5,198.42000000000002,7,0.0,0,0,0,0,1,1,0,1,0
874.68,411.06000000000006,164.447,291.56,3,0.0,0,0,0,0,1,1,1,0,0
1119.36,22.38,164.445,373.11999999999995,3,0.0,0,0,0,0,1,1,0,1,0
829.2199999999999,49.7,164.394,118.46,7,0.0,0,0,0,0,1,1,1,0,0
673.5680000000001,252.588,54.96,336.78400000000005,2,0.2,0,0,0,0,0,1,0,1,0
932.9849999999999,165.735,164.04,186.59699999999998,5,0.1,0,0,0,0,1,1,0,1,0
362.94,90.73500000000001,30.74,120.98,3,0.0,0,0,0,0,1,1,0,1,0
1551.6,108.6,163.94,310.32,5,0.0,0,0,0,0,1,1,0,1,0
431.97600000000006,32.39820000000002,28.86,143.99200000000002,3,0.2,0,0,0,0,1,1,0,0,1
26.96,7.009599999999999,5.23,13.48,2,0.0,0,0,0,0,0,1,0,1,0
965.0475,-68.15250000000002,163.74,321.6825,3,0.15,0,0,1,0,1,1,0,0,1
1123.0800000000002,224.58,163.695,374.36000000000007,3,0.0,0,0,0,0,1,1,0,1,0
41.720000000000006,5.736499999999998,3.52,5.960000000000001,7,0.2,0,0,0,0,1,1,0,0,1
1358.2800000000002,203.7,163.42,194.04000000000002,7,0.0,0,0,0,0,1,1,1,0,0
474.984,-237.57600000000002,163.42,118.746,4,0.4,1,0,1,0,1,1,0,1,0
52.98,14.834400000000002,3.17,26.49,2,0.0,0,0,0,0,0,1,0,1,0
1060.8,254.56,163.281,132.6,8,0.0,0,0,0,0,1,1,0,1,0
485.8879999999998,12.128000000000043,163.26,242.9439999999999,2,0.2,0,0,0,0,0,1,1,0,0
811.2299999999999,153.93,163.05,115.88999999999999,7,0.0,0,0,0,0,1,1,0,0,1
14.940000000000001,7.021800000000001,1.99,4.98,3,0.0,0,0,0,0,1,1,0,1,0
1121.94,516.0600000000001,162.998,373.98,3,0.0,0,0,0,0,1,1,0,1,0
11.54,5.77,1.48,5.77,2,0.0,0,0,0,0,0,1,0,1,0
709.5600000000001,212.76,162.72,177.39000000000001,4,0.1,0,0,0,0,1,1,1,0,0
1111.56,55.56,162.67,277.89,4,0.0,0,0,0,0,1,0,0,1,0
1161.16,452.75999999999993,162.574,165.88000000000002,7,0.0,0,0,0,0,1,1,0,0,1
393.57270000000005,-81.71730000000008,162.56,131.19090000000003,3,0.47000000000000003,1,0,1,0,1,1,0,0,1
920.8799999999999,395.93999999999994,162.558,306.96,3,0.0,0,0,0,0,1,1,1,0,0
1061.04,53.04,162.51,132.63,8,0.0,0,1,0,1,1,0,0,0,1
14.56,6.2608000000000015,1.31,7.28,2,0.0,0,0,0,0,0,1,1,0,0
610.5999999999999,238.11999999999998,162.253,305.29999999999995,2,0.0,0,0,0,0,0,1,1,0,0
1367.4000000000003,396.5,161.846,273.4800000000001,5,0.0,0,0,0,0,1,1,1,0,0
1413.4500000000003,502.49999999999994,161.76,282.69000000000005,5,0.1,0,0,0,0,1,1,0,0,1
2.304,0.7776,1.1400000000000001,2.304,1,0.2,0,0,0,0,0,1,0,1,0
182.55,-135.087,26.82,91.275,2,0.5,1,0,1,0,0,1,1,0,0
825.12,54.86999999999999,161.63,165.024,5,0.1,0,0,0,0,1,1,0,0,1
167.28,23.41920000000001,25.22,13.94,12,0.0,0,0,0,0,1,1,0,0,1
578.2,0.0,161.089,115.64000000000001,5,0.0,0,0,0,0,1,1,0,0,1
501.9,215.7,161.05,100.38,5,0.0,0,0,0,0,1,1,1,0,0
1614.87,-161.55000000000018,161.04,269.145,6,0.5,1,0,1,0,1,1,0,1,0
1699.56,441.72,160.99,141.63,12,0.0,0,1,0,1,1,0,0,1,0
1286.145,228.58500000000006,160.66,183.73499999999999,7,0.1,0,0,0,0,1,1,0,1,0
497.88,169.2,160.301,55.32,9,0.0,0,0,0,0,1,1,0,0,1
1564.56,172.07999999999998,160.28,391.14,4,0.0,0,0,0,0,1,1,1,0,0
870.24,347.75999999999993,160.27,62.160000000000004,14,0.0,0,0,0,0,1,1,0,1,0
81.53999999999999,38.3238,19.06,27.179999999999996,3,0.0,0,0,0,0,1,1,0,1,0
75.88,26.557999999999993,3.62,15.175999999999998,5,0.2,0,0,0,0,1,1,0,1,0
95.84,34.742,2.74,23.96,4,0.2,0,0,0,0,1,1,0,0,1
757.2,249.84,159.70999999999998,378.6,2,0.0,0,0,0,0,0,1,0,1,0
1411.5512400000002,251.71124,159.51500000000001,128.32284,11,0.002,0,0,0,0,1,1,0,0,1
1490.6999999999998,104.25,159.5,298.14,5,0.0,0,0,0,0,1,1,0,0,1
756.6,332.88,159.47,378.3,2,0.0,0,1,0,1,0,0,0,0,1
783.9899999999999,337.14000000000004,159.38,156.79799999999997,5,0.07,0,0,0,0,1,1,0,0,1
321.72800000000007,-8.112000000000013,159.301,80.43200000000002,4,0.2,0,0,1,0,1,1,1,0,0
1181.1599999999999,0.0,159.27,295.28999999999996,4,0.0,0,0,0,0,1,1,0,0,1
743.1299999999999,230.31,159.19,247.70999999999995,3,0.0,0,0,0,0,1,1,0,0,1
776.412,301.812,159.13,110.91600000000001,7,0.1,0,0,0,0,1,1,0,0,1
12.672,1.4255999999999993,2.35,1.4080000000000001,9,0.2,0,0,0,0,1,1,0,1,0
1462.1399999999999,321.65999999999997,159.0,243.68999999999997,6,0.0,0,0,0,0,1,1,0,0,1
963.9000000000001,269.82,158.92,160.65,6,0.0,0,0,0,0,1,1,0,0,1
464.2785,38.21849999999999,158.88,154.7595,3,0.15,0,0,0,0,1,1,0,0,1
672.448,75.62800000000001,158.84300000000002,96.064,7,0.2,0,0,0,0,1,1,1,0,0
25.920000000000005,9.072,2.33,5.184000000000001,5,0.2,0,0,0,0,1,1,0,1,0
1305.8820000000003,260.98199999999997,158.54,145.09800000000004,9,0.1,0,0,0,0,1,1,1,0,0
677.76,94.80000000000001,158.5,84.72,8,0.0,0,0,0,0,1,1,1,0,0
842.76,210.60000000000002,158.38,210.69,4,0.0,0,1,0,1,1,0,0,1,0
12.96,6.2208000000000006,1.65,6.48,2,0.0,0,0,0,0,0,1,0,1,0
1168.65,292.11,157.58,166.95000000000002,7,0.0,0,0,0,0,1,1,1,0,0
6.329999999999999,-9.811499999999999,1.42,1.2659999999999998,5,0.8,1,0,1,0,1,1,0,1,0
1567.44,360.48,157.47,195.93,8,0.0,0,0,0,0,1,1,1,0,0
698.04112,131.48111999999998,157.46099999999998,174.51028,4,0.002,0,0,0,0,1,1,0,0,1
1532.0999999999997,444.3,157.406,306.41999999999996,5,0.0,0,0,0,0,1,1,1,0,0
581.4,273.24,157.36,48.449999999999996,12,0.0,0,0,0,0,1,1,0,1,0
523.764,-192.04680000000008,28.73,174.588,3,0.4,1,0,1,0,1,1,1,0,0
1535.814,-409.626,156.97,219.40200000000002,7,0.4,1,0,1,0,1,1,1,0,0
571.8299999999999,34.23,156.84,81.68999999999998,7,0.0,0,0,0,0,1,1,0,0,1
251.96399999999994,-50.392799999999994,28.56,41.99399999999999,6,0.4,1,0,1,0,1,1,0,0,1
561.3,33.660000000000004,156.78,280.65,2,0.0,0,0,0,0,0,1,0,1,0
954.0900000000001,219.42000000000002,156.77,318.03000000000003,3,0.0,0,0,0,0,1,1,0,0,1
523.8,34.91999999999996,156.66,87.3,6,0.4,1,0,0,0,1,1,0,0,1
179.886,-2.569800000000029,19.89,179.886,1,0.3,1,0,1,0,0,1,1,0,0
85.2,20.234999999999996,13.03,14.200000000000001,6,0.2,0,0,0,0,1,1,0,0,1
843.3180000000001,-56.32200000000003,156.62,60.23700000000001,14,0.1,0,0,1,0,1,1,0,1,0
798.7500000000002,311.49,156.61,266.25000000000006,3,0.0,0,0,0,0,1,1,0,0,1
846.6,50.76,156.514,141.1,6,0.0,0,0,0,0,1,1,0,1,0
14.88,3.7200000000000006,2.61,7.44,2,0.0,0,0,0,0,0,1,0,1,0
239.96999999999997,86.38919999999999,55.48,79.99,3,0.0,0,0,0,0,1,1,0,0,1
632.145,252.79500000000002,156.35,126.429,5,0.15,0,0,0,0,1,1,0,0,1
1002.9104999999997,-329.80949999999996,156.02,334.30349999999993,3,0.27,0,0,1,0,1,1,1,0,0
527.3100000000001,194.94,155.98,58.59,9,0.0,0,0,0,0,1,1,1,0,0
830.7000000000003,107.85,155.94,166.14000000000004,5,0.0,0,0,0,0,1,1,1,0,0
192.72,92.50559999999999,27.31,17.52,11,0.0,0,0,0,0,1,1,0,1,0
452.0880000000001,-25.152000000000008,155.7,113.02200000000002,4,0.1,0,0,1,0,1,1,1,0,0
115.96,-64.93759999999999,11.05,28.99,4,0.5,1,0,1,0,1,1,1,0,0
1216.53,304.08,155.61,173.79,7,0.0,0,0,0,0,1,1,1,0,0
1353.6000000000001,541.4399999999999,155.51,169.20000000000002,8,0.0,0,0,0,0,1,1,1,0,0
79.47,22.251600000000003,8.23,26.49,3,0.0,0,0,0,0,1,1,0,1,0
1266.96,278.64,155.28,316.74,4,0.0,0,0,0,0,1,0,0,0,1
15.36,7.68,5.31,7.68,2,0.0,0,0,0,0,0,1,0,1,0
69.456,22.573199999999996,5.15,34.728,2,0.2,0,0,0,0,0,1,0,1,0
37.224000000000004,3.7224000000000004,4.08,12.408000000000001,3,0.2,0,0,0,0,1,1,0,1,0
1358.2800000000002,203.7,155.15,194.04000000000002,7,0.0,0,0,0,0,1,1,1,0,0
13.872000000000002,5.028600000000001,2.51,4.6240000000000006,3,0.2,0,0,0,0,1,1,0,1,0
1052.31,105.21,154.4,150.32999999999998,7,0.0,0,0,0,0,1,1,1,0,0
512.76,246.12000000000003,154.31099999999998,85.46,6,0.0,0,0,0,0,1,1,1,0,0
1201.095,226.845,154.25,240.219,5,0.1,0,0,0,0,1,1,0,0,1
951.5999999999999,66.3,154.11,73.19999999999999,13,0.0,0,0,0,0,1,1,0,0,1
1038.492,-311.59799999999996,154.1,346.164,3,0.3,1,0,1,0,1,1,1,0,0
972.8104799999999,36.930479999999996,154.074,162.13508,6,0.002,0,0,0,0,1,1,0,0,1
1402.29,411.33000000000004,154.04,350.5725,4,0.25,0,0,0,0,1,1,1,0,0
404.73,117.35999999999999,154.0,134.91,3,0.0,0,0,0,0,1,1,1,0,0
696.7500000000001,132.3,153.99,139.35000000000002,5,0.0,0,0,0,0,1,1,0,0,1
1429.2599999999998,199.92,153.76,204.17999999999998,7,0.0,0,0,0,0,1,1,0,1,0
10.86,5.3214,1.77,5.43,2,0.0,0,0,0,0,0,1,0,1,0
931.7700000000001,214.28999999999996,153.48,310.59000000000003,3,0.0,0,0,0,0,1,1,0,0,1
20.016000000000002,6.254999999999996,1.54,6.672000000000001,3,0.2,0,0,0,0,1,1,0,1,0
868.9499999999999,217.2,153.37,173.79,5,0.0,0,0,0,0,1,1,1,0,0
897.2249999999999,-197.50499999999988,153.3,128.17499999999998,7,0.5,1,0,1,0,1,1,0,0,1
677.7779999999999,73.45800000000003,153.25,169.44449999999998,4,0.17,0,0,0,0,1,1,0,1,0
1315.68,328.79999999999995,153.16,164.46,8,0.0,0,0,0,0,1,1,1,0,0
520.8,10.29,153.11,74.39999999999999,7,0.0,0,0,0,0,1,1,0,0,1
418.46399999999994,-188.33599999999987,153.098,104.61599999999999,4,0.6,1,0,1,0,1,1,1,0,0
1175.1200000000001,58.720000000000006,153.053,293.78000000000003,4,0.0,0,0,0,0,1,1,1,0,0
9.024000000000001,3.1583999999999985,1.44,1.5040000000000002,6,0.2,0,0,0,0,1,1,0,1,0
1501.1999999999998,89.91,152.89,166.79999999999998,9,0.0,0,0,0,0,1,1,0,0,1
785.61,157.04999999999998,152.87,261.87,3,0.0,0,0,0,0,1,1,0,0,1
852.48,136.26,152.77,142.08,6,0.0,0,0,0,0,1,1,0,1,0
871.71,43.46999999999999,152.6,124.53,7,0.0,0,0,0,0,1,1,0,0,1
882.75096,387.2909599999999,152.531,126.10727999999999,7,0.002,0,0,0,0,1,1,0,0,1
10.08,5.04,1.23,1.68,6,0.0,0,0,0,0,1,1,0,1,0
499.98,114.99540000000002,139.02,249.99,2,0.0,0,0,0,0,0,1,0,0,1
149.97,50.9898,45.16,49.99,3,0.0,0,0,0,0,1,1,0,0,1
1253.07,236.67,152.31,250.61399999999998,5,0.1,0,0,0,0,1,1,0,1,0
28.4,11.076,14.94,14.2,2,0.0,0,0,0,0,0,1,1,0,0
116.98,29.245000000000005,10.69,58.49,2,0.0,0,0,0,0,0,1,0,0,1
84.96000000000001,6.372,10.11,14.160000000000002,6,0.2,0,0,0,0,1,1,0,1,0
1658.6399999999999,431.04,152.16,207.32999999999998,8,0.0,0,1,0,1,1,0,0,1,0
39.96,18.7812,4.21,19.98,2,0.0,0,0,0,0,0,1,0,1,0
16.9,7.773999999999999,2.98,3.38,5,0.0,0,0,0,0,1,1,0,1,0
760.38,144.42000000000002,151.9,380.19,2,0.0,0,0,0,0,0,1,0,0,1
26.879999999999995,11.28,2.25,6.719999999999999,4,0.0,0,0,0,0,1,0,0,1,0
954.36,343.53000000000003,151.73,318.12,3,0.0,0,0,0,0,1,1,0,0,1
482.76,183.33,151.37,53.64,9,0.0,0,0,0,0,1,1,0,1,0
504.0,246.96000000000004,150.94,84.0,6,0.0,0,0,0,0,1,1,0,0,1
576.2,242.0,150.876,115.24000000000001,5,0.0,0,0,0,0,1,1,1,0,0
566.2308,-363.28920000000005,150.83,141.5577,4,0.47000000000000003,1,0,1,0,1,1,1,0,0
34.272,11.138399999999999,2.06,11.424,3,0.2,0,0,0,0,1,1,0,1,0
785.3400000000001,86.31,150.74,261.78000000000003,3,0.0,0,0,0,0,1,1,0,0,1
16.768,1.4672,1.99,8.384,2,0.2,0,0,0,0,0,1,0,1,0
1068.768,71.088,150.65,133.596,8,0.1,0,0,0,0,1,1,1,0,0
1206.84,108.60000000000001,150.48,301.71,4,0.0,0,0,0,0,1,1,0,1,0
513.7199999999999,215.76,150.47,128.42999999999998,4,0.0,0,0,0,0,1,1,0,1,0
1232.88,135.60000000000002,150.43,308.22,4,0.0,0,0,0,0,1,1,0,0,1
897.1560000000002,-10.044000000000011,150.43,149.52600000000004,6,0.1,0,0,1,0,1,1,1,0,0
